R_POTEMP,R_TEMP,R_DEPTH,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_PRES,R_O2,R_O2Sat
3.74,3.83,1200,34.587,27.48,70.1,1.66,1210,0.68,9.3
3.58,3.67,1250,34.6,27.51,67.6,1.7,1260,0.72,9.8
9.004084,16.58,0,34.42,26.120341,192.307163,0,0,5.42,50.474572
16.66,16.66,10,33.95,24.78,315.1,0.03,10,5.41,97.7
16.63,16.63,20,33.967,24.81,313.6,0.06,20,5.4,97.4
9.004084,8.974335,25,33.98,26.120341,192.307163,0.07,25,5.4,97.4
16.58,16.59,30,33.985,24.83,311.6,0.09,30,5.4,97.4
16.51,16.52,50,34.02,24.87,308.1,0.15,50,5.41,97.4
16.43,16.44,74,33.98,24.86,310,0.23,74,5.38,96.7
16.42,16.43,75,33.978,24.86,310,0.23,75,5.38,96.7
16.17,16.19,99,33.91,24.87,310.4,0.3,99,5.34,95.5
16.15,16.17,100,33.909,24.87,310,0.31,100,5.34,95.4
15.76,15.78,125,33.888,24.94,303.8,0.38,126,5.31,94.1
15.4,15.42,148,33.87,25.01,298.1,0.45,149,5.28,92.9
15.23,15.25,150,33.855,25.04,295.6,0.46,151,5.24,91.9
10.79,10.81,197,33.62,25.73,229,0.58,198,4.1,65.4
10.72,10.74,200,33.644,25.77,226.1,0.59,201,4.05,64.6
9.46,9.49,250,33.935,26.21,185,0.69,251,3.29,51.1
8.34,8.37,295,34.02,26.45,162.2,0.77,296,2.72,41.2
8.27,8.3,300,34.037,26.47,160,0.78,301,2.63,39.8
7.42,7.46,392,34.27,26.78,132,0.91,394,1.08,16.1
7.35,7.39,400,34.281,26.8,130.3,0.92,402,1.05,15.6
6.47,6.52,500,34.376,26.99,112.6,1.04,503,0.68,9.9
5.81,5.86,587,34.4,27.1,103.2,1.14,591,0.35,5
5.73,5.78,600,34.405,27.11,102,1.15,604,0.36,5.1
5.18,5.24,700,34.435,27.2,94,1.25,705,0.45,6.4
4.74,4.8,800,34.458,27.27,87.9,1.34,806,0.54,7.5
4.41,4.48,890,34.47,27.32,84,1.42,897,0.62,8.6
4.38,4.45,900,34.473,27.32,83.5,1.43,907,0.63,8.7
4.08,4.16,1000,34.503,27.38,78.7,1.51,1008,0.7,9.6
3.78,3.86,1100,34.535,27.43,73.5,1.58,1109,0.78,10.6
3.48,3.57,1200,34.567,27.49,68.5,1.65,1210,0.85,11.5
3.37,3.46,1238,34.58,27.51,66.5,1.68,1248,0.88,11.9
15.88,15.88,0,33.82,24.86,307.3,0,0,5.28,93.8
15.9,15.9,10,33.84,24.87,306.6,0.03,10,5.11,90.8
15.76,15.76,20,33.817,24.89,305.6,0.06,20,5.27,93.4
15.68,15.68,25,33.8,24.89,305.2,0.07,25,5.39,95.3
15.67,15.67,30,33.801,24.9,305.1,0.09,30,5.41,95.7
15.63,15.64,50,34.4,26.120341,192.307163,0.15,50,5.48,96.9
15.61,15.62,75,33.62,26.120341,192.307163,0.22,75,5.49,97
15.5,15.52,100,33.82,24.95,302.5,0.3,100,5.49,96.8
15.01,15.03,125,33.751,25,297.9,0.38,126,5.51,96.2
14.07,14.09,150,33.49,26.120341,192.307163,0.45,151,5.52,94.5
10.63,10.65,200,33.71,25.83,219.7,0.57,201,3.98,63.3
9.06,9.09,250,33.959,26.29,176.9,0.67,251,2.83,43.6
8.37,8.4,300,34.2,26.59,149.4,0.75,302,1.98,30.1
6.9,6.94,400,34.16,26.77,133,0.89,402,0.95,13.9
6.1,6.14,500,34.263,26.95,115.9,1.02,503,0.66,9.5
5.61,5.66,600,34.4,27.12,100.8,1.13,604,0.38,5.4
5.14,5.2,700,34.466,27.23,91.2,1.22,705,0.46,6.5
4.74,4.8,800,34.513,27.31,83.8,1.31,806,0.54,7.5
4.39,4.46,900,34.54,27.37,78.6,1.39,907,0.62,8.6
4.09,4.17,1000,34.556,27.42,74.9,1.47,1008,0.71,9.8
3.79,3.87,1100,34.572,27.46,70.9,1.54,1109,0.8,10.9
3.49,3.58,1200,34.59,27.51,66.9,1.61,1210,0.89,12.1
3.34,3.43,1250,34.6,27.53,64.7,1.64,1261,0.93,12.6
15.53,15.53,0,33.76,24.9,304.3,0,0,5.42,95.6
15.49,15.49,10,33.77,24.91,303,0.03,10,5.62,99
15.41,15.41,20,33.759,24.92,302.4,0.06,20,5.53,97.3
15.37,15.37,25,33.75,24.92,302.3,0.07,25,5.45,95.8
15.37,15.37,30,33.746,24.92,302.8,0.09,30,5.47,96.1
15.35,15.36,50,33.73,24.91,304.3,0.15,50,5.53,97.2
15.28,15.29,75,33.73,24.93,303.5,0.22,75,5.56,97.5
14.53,14.54,100,33.68,25.05,292.3,0.3,100,5.36,92.6
13.35,13.37,125,33.605,25.24,275.2,0.37,126,5.08,85.6
12.04,12.06,150,33.57,25.47,253.7,0.43,151,4.73,77.5
9.75,9.77,200,33.75,26.01,202.2,0.55,201,3.82,59.6
8.82,8.85,250,33.984,26.35,171.3,0.64,251,2.83,43.4
8.41,8.44,300,34.16,26.55,153,0.72,302,1.97,29.9
6.84,6.88,400,34.18,26.79,130.7,0.86,402,1.21,17.7
6.05,6.09,500,34.268,26.96,114.9,0.99,503,0.68,9.8
5.6,5.65,600,34.36,27.09,103.6,1.1,604,0.37,5.3
5.11,5.17,700,34.404,27.19,95.4,1.2,705,0.44,6.2
4.69,4.75,800,34.434,27.26,89,1.29,806,0.52,7.3
4.32,4.39,900,34.45,27.31,84.4,1.38,907,0.59,8.2
4.03,4.11,1000,34.468,27.36,80.6,1.46,1008,0.71,9.7
3.76,3.84,1100,34.488,27.4,76.7,1.54,1109,0.82,11.2
3.47,3.56,1200,34.509,27.44,72.6,1.61,1210,0.94,12.7
3.33,3.42,1250,34.52,27.47,70.5,1.65,1261,1,13.5
16.03,16.03,0,33.87,24.87,306.9,0,0,5.29,94.3
15.77,15.77,10,33.84,24.9,303.8,0.03,10,5.34,94.7
15.65,15.65,20,33.807,24.91,303.9,0.06,20,5.32,94.1
15.62,15.62,24,33.8,24.91,303.9,0.07,24,5.3,93.6
15.57,15.57,30,33.791,24.91,303.7,0.09,30,5.3,93.5
15.46,15.47,48,33.78,24.93,302.9,0.14,48,5.31,93.5
15.46,15.47,50,33.78,24.93,302.9,0.15,50,5.31,93.5
15.41,15.42,72,33.78,24.94,302.5,0.21,72,5.32,93.6
15.32,15.33,75,33.767,24.95,301.6,0.22,75,5.33,93.6
14.61,14.62,96,33.66,25.02,295.3,0.29,96,5.44,94.1
14.58,14.59,100,33.659,25.03,294.9,0.3,100,5.44,94
14.21,14.23,125,33.616,25.07,291.4,0.37,126,5.43,93.2
13.82,13.84,142,33.55,25.1,288.9,0.42,143,5.42,92.2
13.25,13.27,150,33.551,25.22,277.8,0.44,151,5.23,87.9
10.36,10.38,188,33.68,25.86,217.2,0.54,189,4.11,65
10.14,10.16,200,33.819,26,203.5,0.56,201,3.77,59.4
9.22,9.25,250,34.214,26.46,160.6,0.65,251,2.5,38.7
8.68,8.71,280,34.31,26.62,145.6,0.7,281,1.84,28.2
8.51,8.54,300,34.352,26.68,140.3,0.73,302,1.48,22.6
8.03,8.07,371,34.38,26.78,132.4,0.82,373,0.55,8.3
7.68,7.72,400,34.388,26.84,127.1,0.86,402,0.53,7.9
6.46,6.51,500,34.41,27.02,110,0.98,503,0.45,6.5
5.77,5.82,556,34.42,27.12,100.8,1.04,560,0.41,5.9
5.46,5.51,600,34.432,27.17,96.5,1.08,604,0.42,6
4.89,4.95,700,34.459,27.25,88.6,1.18,705,0.43,6
4.52,4.58,800,34.482,27.31,83.4,1.26,806,0.44,6.1
4.4,4.47,846,34.49,27.33,81.9,1.3,852,0.45,6.2
4.26,4.33,900,34.503,27.36,79.8,1.34,907,0.51,7
3.98,4.06,1000,34.527,27.41,75.7,1.42,1008,0.62,8.5
3.72,3.8,1100,34.553,27.46,71.5,1.49,1109,0.74,10.1
3.44,3.53,1200,34.58,27.5,67,1.56,1210,0.85,11.5
3.44,3.53,1201,34.58,27.5,67,1.56,1211,0.85,11.5
15.39,15.39,0,33.75,24.92,302,0,0,5.68,99.9
15.28,15.28,10,33.73,24.93,301.5,0.03,10,5.64,98.9
15.06,15.06,20,33.742,24.99,296.3,0.06,20,5.69,99.4
14.98,14.98,24,33.75,25.01,294.2,0.07,24,5.71,99.6
14.96,14.96,30,33.75,25.01,293.9,0.09,30,5.7,99.4
14.9,14.91,48,33.75,25.03,293.4,0.14,48,5.69,99.1
14.9,14.91,50,33.75,25.03,293.4,0.14,50,5.69,99.1
14.87,14.88,71,33.78,25.06,291.2,0.21,71,5.68,98.9
14.71,14.72,75,33.75,25.07,290.2,0.22,75,5.68,98.5
13.62,13.63,95,33.58,25.16,281.3,0.27,95,5.69,96.4
13.27,13.28,100,33.579,25.24,274.7,0.29,100,5.62,94.5
11.56,11.58,125,33.573,25.56,244.3,0.35,126,5.15,83.6
10.53,10.55,141,33.57,25.74,227.2,0.39,142,4.73,75.1
10.16,10.18,150,33.637,25.86,216.2,0.41,151,4.51,71
9.13,9.15,187,33.96,26.28,176.6,0.48,188,3.57,55.1
8.92,8.94,200,34.04,26.38,167.7,0.51,201,3.2,49.1
8.35,8.38,250,34.265,26.64,143.4,0.58,251,1.96,29.8
8.22,8.25,277,34.33,26.71,137.1,0.62,278,1.4,21.2
8.05,8.08,300,34.364,26.76,132.5,0.65,302,1.17,17.7
7.57,7.61,366,34.4,26.86,124.1,0.74,368,0.84,12.5
7.25,7.29,400,34.41,26.91,119.3,0.78,402,0.69,10.2
6.32,6.37,500,34.428,27.05,106.8,0.89,503,0.39,5.7
5.9,5.95,547,34.43,27.11,101.7,0.94,551,0.32,4.6
5.58,5.63,600,34.442,27.16,97.3,0.99,604,0.35,5
5.04,5.1,700,34.465,27.24,90,1.09,705,0.41,5.8
4.64,4.7,800,34.483,27.3,84.8,1.17,806,0.47,6.5
4.49,4.56,845,34.49,27.32,83,1.21,851,0.5,6.9
4.32,4.39,900,34.492,27.34,81.3,1.26,907,0.56,7.7
4.01,4.09,1000,34.497,27.38,78.3,1.34,1008,0.67,9.2
3.71,3.79,1100,34.503,27.42,75,1.41,1109,0.77,10.5
3.41,3.5,1198,34.51,27.45,71.8,1.49,1208,0.88,11.9
15.7,15.7,0,33.86,24.93,300.5,0,0,5.38,95.3
15.67,15.67,10,33.78,24.88,306.1,0.03,10,5.23,92.5
15.53,15.53,20,33.78,24.91,303.4,0.06,20,5.41,95.4
15.46,15.46,24,33.78,24.93,302,0.07,24,5.51,97
15.43,15.43,30,33.781,24.94,301.5,0.09,30,5.49,96.6
15.28,15.29,48,33.77,24.96,299.8,0.14,48,5.42,95.1
15.28,15.29,50,33.77,24.96,299.9,0.15,50,5.42,95.1
14.65,14.66,72,33.71,25.05,291.8,0.21,72,5.4,93.5
14.35,14.36,75,33.68,25.09,288,0.22,75,5.34,91.9
11.98,11.99,96,33.51,25.43,255.6,0.28,96,4.81,78.7
11.88,11.89,100,33.563,25.49,250,0.29,100,4.66,76.1
11.28,11.3,125,33.854,25.83,218.7,0.35,126,3.72,60.1
10.69,10.71,150,34.079,26.11,192.4,0.4,151,2.83,45.2
9.69,9.71,192,34.31,26.46,159.7,0.47,193,1.41,22.1
9.55,9.57,200,34.305,26.48,158,0.48,201,1.36,21.2
8.81,8.84,250,34.307,26.6,147.3,0.56,251,1.03,15.8
8.4,8.43,288,34.34,26.69,139.3,0.61,290,0.78,11.9
8.3,8.33,300,34.34,26.71,138,0.63,302,0.73,11.1
7.66,7.7,384,34.34,26.8,130.1,0.74,386,0.5,7.5
7.51,7.55,400,34.345,26.83,127.8,0.76,402,0.47,7
6.56,6.61,500,34.383,26.99,113.4,0.89,503,0.34,5
5.86,5.91,576,34.42,27.11,102.3,0.97,580,0.31,4.4
5.7,5.75,600,34.424,27.13,100.2,0.99,604,0.31,4.4
5.09,5.15,700,34.441,27.22,92.5,1.09,705,0.34,4.8
4.61,4.67,800,34.45,27.28,86.9,1.18,806,0.42,5.8
4.32,4.39,877,34.45,27.31,84.2,1.24,884,0.5,6.9
4.26,4.33,900,34.452,27.32,83.6,1.26,907,0.53,7.3
3.97,4.05,1000,34.463,27.36,80.3,1.34,1008,0.64,8.8
3.69,3.77,1100,34.474,27.4,76.9,1.42,1109,0.75,10.2
3.4,3.49,1200,34.487,27.43,73.4,1.5,1210,0.87,11.8
3.34,3.43,1221,34.49,27.44,72.6,1.51,1231,0.89,12
16.04,16.04,0,33.87,24.87,307.1,0,0,5.68,101.2
16.03,16.03,9,33.84,24.85,309.4,0.02,9,5.61,100
16.03,16.03,10,33.84,24.85,309.4,0.03,10,5.61,100
16.03,16.03,20,33.84,24.85,309.7,0.06,20,5.59,99.6
16.03,16.03,23,33.84,24.85,309.8,0.07,23,5.58,99.4
16,16,30,33.837,24.85,309.6,0.09,30,5.61,99.9
9.004084,16,40,33.82,26.120341,192.307163,0.12,40,5.68,101
15.86,15.87,44,33.82,24.87,308.4,0.13,44,5.7,101.2
15.79,15.8,50,33.813,24.88,307.6,0.15,50,5.67,100.5
9.004084,15.65,60,33.8,26.120341,192.307163,0.18,60,5.64,99.6
15.44,15.45,65,33.77,24.92,303.7,0.2,65,5.7,100.3
14.97,14.98,75,33.702,24.97,299.1,0.23,75,5.62,98
14.46,14.47,84,33.64,25.04,293.4,0.25,84,5.54,95.5
13.37,13.38,100,33.64,25.26,272.2,0.3,100,5.14,86.7
11.71,11.73,125,33.64,25.58,242.1,0.36,126,4.4,71.7
10.94,10.96,137,33.64,25.72,228.9,0.39,138,4.01,64.2
10.48,10.5,150,33.704,25.85,216.6,0.42,151,3.75,59.5
9.3,9.32,200,33.973,26.26,178.5,0.52,201,2.91,45
9.07,9.09,221,34.09,26.39,166.7,0.55,222,2.64,40.7
8.62,8.65,250,34.154,26.51,155.7,0.6,251,2.24,34.2
7.97,8,300,34.229,26.67,141.3,0.68,302,1.64,24.7
7.18,7.22,383,34.25,26.8,129.9,0.79,385,0.89,13.2
7.02,7.06,400,34.269,26.84,126.5,0.81,402,0.79,11.6
6.21,6.25,500,34.376,27.03,109,0.93,503,0.4,5.8
5.66,5.71,583,34.45,27.16,97.5,1.01,587,0.3,4.3
5.59,5.64,600,34.453,27.17,96.6,1.03,604,0.31,4.4
5.15,5.21,700,34.471,27.23,91,1.12,705,0.37,5.2
4.71,4.77,800,34.493,27.3,84.9,1.21,806,0.43,6
4.39,4.46,873,34.51,27.35,80.6,1.27,880,0.47,6.5
15.33,15.33,0,33.71,24.9,303.7,0,0,5.14,90.2
15.29,15.29,9,33.66,24.87,306.8,0.02,9,5.16,90.5
15.28,15.28,10,33.659,24.87,306.7,0.03,10,5.17,90.7
15.18,15.18,20,33.666,24.9,304.4,0.06,20,5.27,92.2
15.15,15.15,22,33.67,24.91,303.5,0.06,22,5.29,92.5
15.01,15.01,30,33.669,24.94,300.9,0.09,30,5.34,93.1
14.74,14.75,43,33.66,24.99,296.5,0.13,43,5.39,93.5
14.62,14.63,50,33.657,25.01,294.5,0.15,50,5.4,93.4
14.34,14.35,65,33.64,25.06,290.4,0.19,65,5.43,93.4
14.13,14.14,75,33.612,25.08,288.6,0.22,75,5.48,93.8
13.82,13.83,86,33.58,25.12,285,0.25,86,5.54,94.3
13.13,13.14,100,33.577,25.26,272.2,0.29,100,5.04,84.5
11.79,11.81,125,33.57,25.51,248.6,0.35,126,3.85,62.8
11.73,11.75,126,33.57,25.52,247.6,0.36,127,3.79,61.7
10.88,10.9,150,33.78,25.84,217.8,0.41,151,3.08,49.3
10.43,10.45,166,33.94,26.05,198.7,0.45,167,2.71,43
9.63,9.65,200,34.098,26.31,174.5,0.51,201,2.2,34.3
8.91,8.94,243,34.2,26.5,156.6,0.58,244,1.78,27.4
8.83,8.86,250,34.219,26.53,154.1,0.59,251,1.69,25.9
8.37,8.4,300,34.332,26.69,139.6,0.67,302,1.12,17
8.25,8.28,317,34.36,26.73,136,0.69,319,0.95,14.4
7.53,7.57,400,34.382,26.85,125.4,0.8,402,0.5,7.5
6.97,7.01,468,34.4,26.95,117.2,0.88,471,0.35,5.2
6.71,6.76,500,34.402,26.98,114,0.92,503,0.34,5
5.97,6.02,600,34.411,27.09,104.7,1.03,604,0.31,4.5
5.32,5.38,700,34.42,27.17,96.9,1.13,705,0.28,4
4.88,4.95,800,34.447,27.25,90.6,1.22,806,0.38,5.3
4.46,4.53,900,34.477,27.32,84.2,1.31,907,0.48,6.7
4.02,4.1,1000,34.51,27.39,77.4,1.39,1008,0.58,8
15.38,15.38,0,33.77,24.94,300.4,0,0,5.64,99.2
15.29,15.29,10,33.71,24.91,303.2,0.03,10,5.61,98.4
15.32,15.32,20,33.671,24.87,306.9,0.06,20,5.68,99.7
15.33,15.33,24,33.66,24.86,308.1,0.07,24,5.71,100.2
15.17,15.17,30,33.647,24.89,305.8,0.09,30,5.71,99.9
14.61,14.62,49,33.62,24.99,297,0.14,49,5.69,98.4
14.61,14.62,50,33.618,24.99,297.1,0.15,50,5.68,98.2
14.61,14.62,73,33.58,24.96,300.6,0.22,73,5.59,96.7
14.55,14.56,75,33.572,24.96,300,0.22,75,5.6,96.7
13.6,13.61,98,33.49,25.1,287.6,0.29,98,5.68,96.1
13.5,13.51,100,33.485,25.12,286.1,0.3,100,5.64,95.3
12.28,12.3,125,33.479,25.35,264.2,0.36,126,4.95,81.5
11.36,11.38,147,33.56,25.58,242.3,0.42,148,4.05,65.4
11.3,11.32,150,33.587,25.62,239.3,0.43,151,3.92,63.3
10.79,10.81,196,34.04,26.06,198,0.53,197,2.08,33.3
10.73,10.75,200,34.061,26.09,195.6,0.54,201,2.04,32.6
9.92,9.95,250,34.239,26.37,170,0.63,251,1.57,24.7
9.19,9.22,293,34.27,26.51,156.8,0.7,295,1.17,18.1
9.08,9.11,300,34.274,26.53,154.9,0.71,302,1.13,17.4
7.8,7.84,391,34.29,26.74,136,0.84,393,0.72,10.8
7.7,7.74,400,34.298,26.76,134.1,0.85,402,0.69,10.3
6.71,6.76,500,34.391,26.97,114.8,0.98,503,0.43,6.3
6.07,6.12,586,34.47,27.12,101.5,1.07,590,0.32,4.6
5.97,6.02,600,34.47,27.13,100.3,1.08,604,0.33,4.7
5.33,5.39,700,34.467,27.21,93.6,1.18,705,0.37,5.2
4.79,4.86,800,34.448,27.26,89.4,1.27,806,0.41,5.7
4.44,4.51,882,34.42,27.27,88,1.35,889,0.45,6.2
4.39,4.46,900,34.425,27.28,87.2,1.36,907,0.47,6.5
4.1,4.18,1000,34.452,27.34,82.7,1.45,1008,0.57,7.8
3.83,3.91,1100,34.48,27.39,78.2,1.53,1109,0.68,9.3
3.54,3.63,1200,34.51,27.44,73.4,1.6,1210,0.78,10.6
3.45,3.54,1234,34.52,27.46,71.8,1.63,1245,0.82,11.1
14.8,14.8,0,33.58,24.92,302.3,0,0,5.33,92.5
14.77,14.77,9,33.62,24.95,299,0.02,9,5.8,100.6
14.77,14.77,10,33.62,24.95,299,0.03,10,5.79,100.5
14.84,14.84,20,33.62,24.94,300.7,0.06,20,5.5,95.6
14.86,14.86,23,33.62,24.94,301.2,0.06,23,5.36,93.2
14.86,14.86,30,33.644,24.95,299.6,0.09,30,5.37,93.4
14.86,14.87,45,33.71,25,295.4,0.13,45,5.39,93.8
14.84,14.85,50,33.71,25.01,295.1,0.14,50,5.36,93.2
14.79,14.8,67,33.71,25.02,294.6,0.2,67,5.28,91.7
14.58,14.59,75,33.707,25.06,290.7,0.22,75,5.33,92.2
14.08,14.09,89,33.69,25.15,282.2,0.26,89,5.38,92.1
13.59,13.6,100,33.599,25.19,279.5,0.29,100,5.24,88.7
12.31,12.33,125,33.494,25.36,263.7,0.36,126,4.5,74.2
11.92,11.94,132,33.49,25.43,257,0.38,133,4.18,68.3
10.85,10.87,150,33.808,25.87,215.2,0.42,151,2.92,46.7
9.5,9.52,176,34.35,26.52,153.4,0.47,177,1.14,17.8
9.46,9.48,200,34.347,26.53,153.4,0.5,201,1.15,17.9
9.36,9.39,250,34.341,26.54,153.4,0.58,251,1.16,18
9.34,9.37,261,34.34,26.54,153.4,0.6,262,1.16,18
8.86,8.89,300,34.312,26.6,148.6,0.66,302,1.08,16.6
8.17,8.21,346,33.828065,26.120341,192.307163,0.72,348,3.105388,50.474572
7.53,7.57,400,34.253,26.75,134.9,0.8,402,0.84,12.5
6.52,6.57,500,34.222,26.87,124.7,0.93,503,0.55,8
6.34,6.39,521,34.22,26.89,122.7,0.95,524,0.49,7.1
5.84,5.89,600,34.272,26.99,113.3,1.05,604,0.46,6.6
5.32,5.38,700,34.343,27.11,102.6,1.15,705,0.43,6.1
4.96,5.03,800,34.417,27.21,93.8,1.25,806,0.39,5.5
4.95,5.02,804,34.42,27.22,93.5,1.26,810,0.39,5.5
4.65,4.72,900,34.407,27.24,91.7,1.34,907,0.47,6.5
4.34,4.42,1000,34.396,27.27,89.8,1.44,1008,0.55,7.6
4.02,4.11,1100,34.386,27.29,87.6,1.52,1109,0.63,8.6
3.82,3.91,1165,34.38,27.31,86.1,1.58,1175,0.68,9.3
13.9,13.9,0,33.48,25.03,291.5,0,0,5.9,100.5
13.85,13.85,10,33.44,25.01,293.8,0.02,10,6.1,103.8
13.58,13.58,20,33.506,25.12,283.9,0.05,20,6.02,101.9
13.34,13.34,25,33.55,25.2,276.1,0.07,25,5.98,100.7
12.89,12.89,30,33.565,25.3,266.6,0.08,30,5.59,93.3
10.95,10.96,50,33.58,25.67,231.4,0.13,50,3.86,61.8
9.89,9.9,75,33.49,25.79,221.1,0.19,75,3.18,49.7
9.82,9.83,100,33.91,26.13,189.4,0.24,100,2.6,40.7
9.51,9.52,125,33.975,26.23,180.1,0.29,126,2.22,34.5
9.1,9.12,150,34.04,26.35,169.5,0.33,151,1.99,30.7
8.44,8.46,200,34.02,26.43,161.9,0.41,201,1.88,28.6
8.03,8.06,250,34.014,26.49,157.3,0.49,251,1.42,21.4
7.73,7.76,300,34.29,26.120341,192.307163,0.57,302,0.91,13.6
6.96,7,400,34.05,26.67,141.9,0.72,403,0.5,7.3
6.3,6.35,500,34.118,26.81,129.5,0.85,503,0.42,6.1
5.72,5.77,600,34.2,26.95,117.1,0.98,604,0.34,4.9
5.19,5.25,700,34.281,27.08,105.6,1.09,705,0.38,5.4
4.72,4.78,800,34.355,27.19,95.3,1.19,806,0.43,6
4.31,4.38,900,34.42,27.29,86.6,1.28,907,0.47,6.5
4.03,4.11,1000,34.444,27.34,82.4,1.36,1008,0.6,8.2
3.76,3.84,1100,34.47,27.39,78.1,1.44,1109,0.72,9.8
3.48,3.57,1200,34.496,27.43,73.7,1.52,1210,0.85,11.5
3.35,3.44,1250,34.51,27.46,71.5,1.55,1261,0.91,12.3
9.004084,14.6,0,33.828065,26.120341,192.307163,0,0,5.32,50.474572
14.59,14.59,9,33.68,25.04,290.9,0.02,9,5.36,92.7
14.59,14.59,10,33.68,25.04,290.9,0.02,10,5.36,92.7
14.58,14.58,20,33.68,25.04,291,0.05,20,5.42,93.7
14.58,14.58,22,33.68,25.04,291,0.06,22,5.43,93.9
14.52,14.52,30,33.684,25.06,289.7,0.08,30,5.59,96.5
14.41,14.42,43,33.69,25.08,287.6,0.12,43,5.76,99.3
13.98,13.99,50,33.651,25.14,282,0.14,50,5.61,95.8
13.09,13.1,63,33.58,25.27,270.3,0.18,63,5.25,88
12.66,12.67,75,33.574,25.35,262.9,0.21,75,5.11,84.9
12.39,12.4,84,33.57,25.4,258.4,0.23,84,5.01,82.7
11.63,11.64,100,33.565,25.54,245.4,0.27,100,4.52,73.4
10.44,10.45,125,33.617,25.79,221.7,0.33,126,3.65,57.8
10.39,10.4,126,33.62,25.8,220.6,0.33,127,3.61,57.1
9.59,9.61,150,33.79,26.07,195.7,0.38,151,3.05,47.5
9.11,9.13,170,33.95,26.27,176.7,0.42,171,2.67,41.2
8.99,9.01,200,34.129,26.43,162.1,0.47,201,2.18,33.5
8.77,8.8,250,34.267,26.58,149.6,0.55,251,1.53,23.5
8.75,8.78,254,34.27,26.58,149.2,0.55,255,1.49,22.8
8.33,8.36,300,34.28,26.65,142.9,0.62,302,1.34,20.3
7.31,7.35,400,34.301,26.82,128.2,0.76,403,1.03,15.3
6.86,6.9,440,34.31,26.89,121.9,0.81,443,3.105388,50.474572
6.4,6.45,500,34.332,26.97,115,0.88,503,0.71,10.3
5.64,5.69,600,34.374,27.1,103.1,0.99,604,0.39,5.6
5.55,5.6,612,34.38,27.11,101.7,1,616,0.35,5
14.99,14.99,0,33.77,25.02,292.2,0,0,5.73,100
14.97,14.97,9,33.69,24.97,297.9,0.02,9,6.06,105.6
14.97,14.97,10,33.69,24.97,298,0.03,10,6.05,105.4
14.98,14.98,20,33.69,24.96,298.4,0.05,20,5.84,101.8
14.99,14.99,24,33.69,24.96,298.8,0.07,24,5.71,99.6
14.91,14.91,30,33.69,24.98,297.3,0.08,30,5.71,99.4
14.65,14.66,46,33.69,25.03,292.6,0.13,46,5.71,98.9
14.65,14.66,50,33.69,25.03,292.7,0.14,50,5.72,99.1
14.63,14.64,69,33.69,25.04,292.8,0.2,69,5.76,99.7
14.35,14.36,75,33.651,25.07,290.1,0.22,75,5.74,98.8
13.39,13.4,91,33.55,25.19,278.9,0.26,91,5.54,93.4
12.8,12.81,100,33.542,25.3,268.5,0.29,100,5.2,86.6
11.32,11.34,125,33.614,25.63,237.1,0.35,126,4.11,66.4
10.81,10.83,135,33.68,25.78,223.6,0.37,136,3.62,57.8
10.43,10.45,150,33.804,25.94,208.4,0.41,151,3.11,49.3
9.97,9.99,179,34.04,26.2,183.9,0.46,180,2.34,36.8
9.54,9.56,200,34.109,26.33,172.3,0.5,201,2.21,34.4
8.57,8.6,250,34.136,26.5,156.3,0.58,251,1.9,29
8.25,8.28,268,34.16,26.57,150,0.61,269,1.79,27.1
7.84,7.87,300,34.16,26.63,144.5,0.66,302,1.53,22.9
7.22,7.25,360,34.16,26.72,136.7,0.74,362,1.06,15.7
6.87,6.91,400,34.182,26.79,130.9,0.79,402,0.85,12.5
6.15,6.19,500,34.253,26.94,117.3,0.92,503,0.49,7.1
5.88,5.93,545,34.29,27,111.8,0.97,549,0.41,5.9
5.57,5.62,600,34.32,27.06,106.2,1.03,604,0.42,6
5.05,5.11,700,34.369,27.16,97.3,1.13,705,0.44,6.2
4.63,4.69,800,34.409,27.24,90.2,1.23,806,0.45,6.3
4.5,4.57,832,34.42,27.27,88.2,1.25,838,0.46,6.4
4.31,4.38,900,34.436,27.3,85.4,1.31,907,0.53,7.3
4.02,4.1,1000,34.461,27.35,81,1.4,1008,0.63,8.6
3.74,3.82,1100,34.487,27.4,76.6,1.48,1109,0.74,10.1
3.5,3.59,1182,34.51,27.44,72.8,1.54,1192,0.82,11.1
14.78,14.78,0,33.55,24.9,304.1,0,0,4.81,83.4
14.75,14.75,10,33.57,24.92,302.2,0.03,10,5.25,91
14.69,14.69,20,33.579,24.94,300.6,0.06,20,5.21,90.2
14.64,14.64,24,33.58,24.95,299.6,0.07,24,5.2,90
14.43,14.43,30,33.58,25,295.5,0.09,30,5.25,90.4
13.81,13.82,48,33.58,25.12,283.8,0.14,48,5.41,92
13.81,13.82,50,33.579,25.12,284,0.14,50,5.41,92
13.79,13.8,72,33.57,25.12,284.8,0.21,72,5.32,90.5
13.59,13.6,75,33.549,25.15,282.5,0.21,75,5.31,89.9
11.86,11.87,96,33.42,25.38,260.1,0.27,96,5.2,84.8
11.62,11.63,100,33.423,25.43,255.7,0.28,100,5.12,83.1
10.35,10.36,125,33.509,25.72,228.2,0.34,126,4.54,71.7
9.67,9.69,144,33.64,25.94,208,0.38,145,4.02,62.6
9.49,9.51,150,33.682,26,202.1,0.4,151,3.9,60.5
8.54,8.56,192,33.96,26.37,167.7,0.47,193,3.17,48.2
